player_id,player_name,appearances,teams,total_points,position_id,position,attack_rating,defence_rating,overall_rating,reliability,reliable_overall
513,Joe Chan,26,1,36.0,18,Position 18,-0.27064706033988656,0.053441474982746276,-0.2172055853571403,0.806225774829855,-0.17511674135193264
352,Jed Cartwright,24,2,32.0,11,Position 11,-0.36851288226521167,0.13361064468054792,-0.23490223758466375,0.7745966692414834,-0.18195449083045215
656,Ryan Atkins,15,2,24.0,3,Position 3,-0.012507864435335204,-0.2912574097640306,-0.3037652741993658,0.6123724356957945,-0.18601748084126649
323,Sam Royle,33,2,12.0,18,Position 18,-0.28877785550042184,0.07765761904270385,-0.211120236457718,0.9082951062292475,-0.1917594776005068
534,Jack Cogger,23,1,5.0,6,Position 6,-0.1641951899718388,-0.09365956890935828,-0.2578547588811971,0.758287544405155,-0.19552805192520625
649,Matthew Lees,30,1,4.0,16,Position 16,1.0549561760321502,-1.2854789468240735,-0.2305227707919233,0.8660254037844386,-0.19963857565658297
197,Tariq Sims,37,1,20.0,12,Position 12,-0.3354973441854357,0.1273157329933145,-0.2081816111921212,0.9617692030835673,-0.20022266229289945
20,Tom Opacic,42,1,56.0,3,Position 3,-0.8872167515114115,0.6852650649314166,-0.20195168657999496,1.0,-0.20195168657999496
115,Sam Lisone,83,2,52.0,16,Position 16,-0.37147538764922544,0.16481738400550588,-0.20665800364371956,1.0,-0.20665800364371956
222,Jarred Bassett,25,1,12.0,4,Position 4,-0.2702739725128478,0.008529856534096868,-0.2617441159787509,0.7905694150420949,-0.20692689266003134
658,Remi Casty,41,1,4.0,13,Position 13,0.4083708753524962,-0.6178078231641078,-0.20943694781161154,1.0,-0.20943694781161154
699,Connor Bailey,15,2,4.0,11,Position 11,-0.46799173474062083,0.12082480341971408,-0.34716693132090676,0.6123724356957945,-0.21259545932601828
784,Alec Tuitavake,26,1,12.0,16,Position 16,-0.33909227262385716,0.07035462046778063,-0.26873765215607653,0.806225774829855,-0.21666322183548886
154,Innes Senior,141,4,256.0,5,Position 5,0.101778442678275,-0.32206553936542576,-0.22028709668715074,1.0,-0.22028709668715074
248,Luis Johnson,59,3,12.0,18,Position 18,-0.347739164375622,0.11434290726659511,-0.2333962571090269,1.0,-0.2333962571090269
196,Bayley Sironen,41,1,20.0,11,Position 11,-0.6559156735361074,0.4219175134029218,-0.23399816013318558,1.0,-0.23399816013318558
398,Ken Sio,101,1,338.0,2,Position 2,-0.2987701137393005,0.06342664252299388,-0.23534347121630664,1.0,-0.23534347121630664
27,Jai Whitbread,118,3,84.0,10,Position 10,-0.05567440550308119,-0.1815246122079725,-0.2371990177110537,1.0,-0.2371990177110537
133,Amir Bourouh,89,3,16.0,9,Position 9,-0.4173075959329091,0.17988672081132293,-0.2374208751215862,1.0,-0.2374208751215862
798,Nick Cotric,41,1,24.0,2,Position 2,-0.5833099615850471,0.34471406578021524,-0.23859589580483187,1.0,-0.23859589580483187
373,Peter Mata'utia,106,2,197.0,3,Position 3,-0.2452147826758269,0.005021652157769204,-0.24019313051805768,1.0,-0.24019313051805768
700,Brett Ferres,25,1,8.0,12,Position 12,-0.38087045929893437,0.06431471128399652,-0.31655574801493785,0.7905694150420949,-0.2502592925363822
294,Joe Greenwood,135,2,72.0,16,Position 16,0.2500236451216152,-0.5112355981451195,-0.26121195302350436,1.0,-0.26121195302350436
211,Gil Dudson,106,3,28.0,10,Position 10,-0.9262015828479447,0.6630737254905295,-0.2631278573574153,1.0,-0.2631278573574153
655,Craig Kopczak,40,1,12.0,16,Position 16,-0.18013680219274997,-0.09238727641827418,-0.2725240786110241,1.0,-0.2725240786110241
740,Matthew Fleming,13,1,24.0,3,Position 3,0.24080968120232324,-0.7214201705476646,-0.48061048934534134,0.570087712549569,-0.2739901344982147
229,Harvey Barron,57,1,132.0,2,Position 2,0.10407222375838035,-0.3839505069651457,-0.27987828320676533,1.0,-0.27987828320676533
73,Jack Welsby,163,1,311.0,1,Position 1,-0.6569623778873821,0.37676006472118084,-0.28020231316620126,1.0,-0.28020231316620126
610,Ben Flower,30,2,16.0,16,Position 16,-0.13171148493546814,-0.1952444657103019,-0.32695595064577004,0.8660254037844386,-0.28315215917772796
522,Paul Marcon,16,1,20.0,2,Position 2,-0.25196798045363217,-0.20963240092965907,-0.46160038138329124,0.6324555320336759,-0.29194171479471714
216,Arron Lindop,24,1,52.0,4,Position 4,0.07750352898452322,-0.46326600024328257,-0.38576247125875934,0.7745966692414834,-0.2988103253553985
349,Jenson Windley,18,1,8.0,15,Position 15,-0.4264071230606524,-0.026403315017552154,-0.4528104380782046,0.6708203932499369,-0.3037544761392974
120,Mickael Goudemand,107,2,40.0,16,Position 16,0.3456691595634716,-0.6518952011758746,-0.306226041612403,1.0,-0.306226041612403
295,Thomas Deakin,14,1,0.0,17,Position 17,-0.00428243133739617,-0.5155617591931793,-0.5198441905305754,0.5916079783099616,-0.3075439705959722
160,Joshua Simm,26,1,44.0,2,Position 2,-0.5174430448951706,0.13505648597921013,-0.3823865589159604,0.806225774829855,-0.3082898997465422
468,Jordan Johnstone,60,2,4.0,17,Position 17,0.5651627044915409,-0.8734790424157723,-0.3083163379242314,1.0,-0.3083163379242314
677,Jake Shorrocks,29,2,122.0,6,Position 6,0.08319737938781913,-0.44695881424741857,-0.36376143485959944,0.85146931829632,-0.30973170096239433
356,Will Tate,43,3,68.0,14,Position 14,-0.050157898911490084,-0.26334326760346416,-0.31350116651495424,1.0,-0.31350116651495424
680,Israel Folau,13,1,20.0,3,Position 3,-0.04462378300415912,-0.5074748924895615,-0.5520986754937206,0.570087712549569,-0.314744671013862
131,Cade Cust,94,3,64.0,6,Position 6,1.2801615922087668,-1.596592935592873,-0.31643134338410617,1.0,-0.31643134338410617
402,Shaun Kenny-Dowall,82,1,88.0,4,Position 4,-0.005446683515821439,-0.3152342515203274,-0.32068093503614886,1.0,-0.32068093503614886
89,Jake Wingfield,64,1,0.0,18,Position 18,-0.30494617891582815,-0.01592107340802674,-0.3208672523238549,1.0,-0.3208672523238549
307,David Fusitu'a,43,1,72.0,2,Position 2,0.5886923347749655,-0.920629142152262,-0.33193680737729647,1.0,-0.33193680737729647
787,David Armstrong,25,1,60.0,1,Position 1,-0.6347893513725279,0.21085913007141543,-0.42393022130111246,0.7905694150420949,-0.3351462670726863
207,Adam Holroyd,56,1,28.0,18,Position 18,0.0010641554959272162,-0.3428369071067832,-0.341772751610856,1.0,-0.341772751610856
516,Anthony Marion,43,1,12.0,13,Position 13,-0.05226414760799135,-0.31140705090099174,-0.3636711985089831,1.0,-0.3636711985089831
651,Daniel Murray,33,2,8.0,16,Position 16,0.10550067628883913,-0.509666308591997,-0.4041656323031579,0.9082951062292475,-0.36710166592700777
482,Korbin Sims,29,1,4.0,16,Position 16,0.2960381206244609,-0.7278423670448325,-0.43180424642037163,0.85146931829632,-0.36766806733701
591,Josh Eaves,12,3,4.0,17,Position 17,-0.5449593001824459,-0.13463785077458926,-0.6795971509570351,0.5477225575051661,-0.37223068959541167
88,James Bell,111,3,44.0,18,Position 18,0.313459523570199,-0.6949188313554457,-0.3814593077852467,1.0,-0.3814593077852467
393,Kevin Proctor,20,1,4.0,8,Position 8,-0.7562587616669242,0.20014218683038026,-0.556116574836544,0.7071067811865476,-0.3932338011971564
646,Ben Murdoch-Masila,36,1,28.0,18,Position 18,-0.5361389206959073,0.12002620258914887,-0.41611271810675843,0.9486832980505138,-0.3947591857742833
528,Oliver Roberts,36,2,12.0,18,Position 18,-0.2791224723151524,-0.14293024942358615,-0.42205272173873853,0.9486832980505138,-0.40039436801030226
682,Masimbaashe Matongo,21,1,8.0,16,Position 16,-0.49005681952903113,-0.06405515636308833,-0.5541119758921195,0.724568837309472,-0.40149227011140715
241,Rowan Milnes,91,5,332.0,7,Position 7,-0.4860761681871453,0.08227133205548684,-0.4038048361316584,1.0,-0.4038048361316584
327,Jake Thewlis,23,3,52.0,5,Position 5,-0.4246489284998545,-0.1093667257222462,-0.5340156542221007,0.758287544405155,-0.4049374191139891
509,Connor Wynne,54,2,76.0,2,Position 2,0.3254815929534231,-0.7341872578820678,-0.40870566492864474,1.0,-0.40870566492864474
818,Thomas Burgess,34,1,8.0,16,Position 16,-0.0846403641140382,-0.3663902226623694,-0.4510305867764076,0.9219544457292888,-0.41582965463839877
785,Ethan O'Neill,35,3,36.0,11,Position 11,-0.5044246747732781,0.056610516503269044,-0.4478141582700091,0.9354143466934853,-0.4188917882982336
786,Tesi Niu,36,1,40.0,4,Position 4,-0.26068658511143084,-0.19820670182816552,-0.45889328693959636,0.9486832980505138,-0.43534439690709703
720,Brayden Wiliame,25,1,40.0,4,Position 4,-0.20643646979665656,-0.35628356100655173,-0.5627200308032083,0.7905694150420949,-0.44486924558456203
288,Rodrick Tai,33,1,40.0,3,Position 3,-0.33153674009239464,-0.16253603460768215,-0.4940727747000768,0.9082951062292475,-0.44876388338118534
400,Alex Gerrard,43,2,8.0,16,Position 16,0.5109308137757512,-0.9652656522938456,-0.4543348385180944,1.0,-0.4543348385180944
454,Josh Bowden,67,2,8.0,16,Position 16,0.17353388568343286,-0.6420020824627006,-0.46846819677926776,1.0,-0.46846819677926776
841,Joe Ofahengaue,35,1,32.0,8,Position 8,0.21854646703492667,-0.7219705548452807,-0.5034240878103541,0.9354143466934853,-0.4709101142088862
221,Jacob Jones,26,1,8.0,12,Position 12,-0.28278751534450647,-0.30746319738421407,-0.5902507127287205,0.806225774829855,-0.4758753382135869
119,Justin Sangare,97,4,28.0,16,Position 16,-0.4197136519936501,-0.05916815270196933,-0.4788818046956195,1.0,-0.4788818046956195
101,Dean Parata,12,1,0.0,13,Position 13,-0.8409017257772532,-0.039151550622589,-0.8800532763998422,0.5477225575051661,-0.4820250312905224
385,Samisoni Langi,95,2,112.0,4,Position 4,-0.00033873575420159696,-0.482296090110768,-0.48263482586496964,1.0,-0.48263482586496964
415,Suaia Matagi,89,2,24.0,16,Position 16,0.198508243111065,-0.6858696873979268,-0.4873614442868618,1.0,-0.4873614442868618
233,Denive Balmforth,64,3,60.0,17,Position 17,0.3147301554463631,-0.8062343921983101,-0.49150423675194693,1.0,-0.49150423675194693
100,Marcus Stock,27,1,8.0,13,Position 13,-0.2797601162060554,-0.32878950596867873,-0.6085496221747342,0.8215838362577492,-0.49997453313952195
61,Oliver Russell,127,3,436.0,7,Position 7,0.03035765904812646,-0.5389232706187465,-0.50856561157062,1.0,-0.50856561157062
99,Jordan Williams,15,2,4.0,16,Position 16,-0.5000920757132852,-0.34243705451227513,-0.8425291302255603,0.6123724356957945,-0.5159416156208856
480,Dylan Napa,18,1,0.0,8,Position 8,-0.6002374923898433,-0.1867606448498196,-0.7869981372396628,0.6708203932499369,-0.5279343999100784
384,Reece Lyne,91,1,64.0,3,Position 3,-0.4764342521464317,-0.06138070609472182,-0.5378149582411536,1.0,-0.5378149582411536
95,Robbie Storey,23,1,16.0,3,Position 3,-0.5061666068588153,-0.20325585506606686,-0.7094224619248821,0.758287544405155,-0.5379462165988784
736,Trent Merrin,27,1,16.0,13,Position 13,-0.16337014365876035,-0.4961747969337204,-0.6595449405924807,0.8215838362577492,-0.5418714624763596
111,Ash Handley,172,1,396.0,5,Position 5,-0.9920081921316135,0.44803734972403514,-0.5439708424075784,1.0,-0.5439708424075784
687,Albert Kelly,26,1,60.0,6,Position 6,0.8284668792240787,-1.506903997275672,-0.6784371180515932,0.806225774829855,-0.5469734911744796
418,Jordan Turner,75,2,94.0,4,Position 4,0.07333312775298768,-0.6296602827653692,-0.5563271550123815,1.0,-0.5563271550123815
590,Matty Gee,47,3,36.0,11,Position 11,0.3334368951788294,-0.8905734172703756,-0.5571365220915463,1.0,-0.5571365220915463
113,Mikolaj Oledzki,165,1,64.0,8,Position 8,-0.3232088090883568,-0.23634997310363207,-0.5595587821919888,1.0,-0.5595587821919888
147,Jason Qareqare,60,1,160.0,5,Position 5,-0.5497891171379361,-0.0143417715978429,-0.564130888735779,1.0,-0.564130888735779
804,Caleb Hamlin-Uele,35,1,28.0,16,Position 16,-0.8529442528344445,0.2455612287252585,-0.607383024109186,0.9354143466934853,-0.5681547946898077
266,Harvey Livett,76,4,86.0,12,Position 12,0.24589290509400044,-0.815029011406271,-0.5691361063122706,1.0,-0.5691361063122706
230,Liam Sutcliffe,117,3,265.0,4,Position 4,0.5451768229470703,-1.1178386546125705,-0.5726618316655002,1.0,-0.5726618316655002
728,Sika Manu,23,1,8.0,11,Position 11,0.41014095332297845,-1.1681549423685926,-0.7580139890456141,0.758287544405155,-0.5747925663781548
473,Phoenix Laulu-Togaga'e,29,3,16.0,1,Position 1,0.5051527847230315,-1.1932589128670459,-0.6881061281440144,0.85146931829632,-0.5859012558463041
690,Tom Holmes,17,1,0.0,7,Position 7,-0.04026177704762057,-0.8602975696415511,-0.9005593466891717,0.6519202405202649,-0.5870928658963774
279,Herman Ese'ese,56,1,40.0,8,Position 8,-0.5527784700667001,-0.039132564722597796,-0.591911034789298,1.0,-0.591911034789298
292,Lewis Baxter,14,2,0.0,18,Position 18,-0.5569701131110328,-0.456809370174847,-1.0137794832858797,0.5916079783099616,-0.5997600305588768
343,Harry Robertson,53,1,84.0,3,Position 3,-0.5005893786617348,-0.10454526865168416,-0.6051346473134189,1.0,-0.6051346473134189
750,Keegan Hirst,16,1,0.0,16,Position 16,-0.49540663966370263,-0.46615665712559146,-0.9615632967892941,0.6324555320336759,-0.6081460264549283
293,Jake Bibby,157,3,232.0,4,Position 4,-0.6530997890393611,0.044027836082244615,-0.6090719529571165,1.0,-0.6090719529571165
381,Zane Tetevano,46,1,12.0,13,Position 13,-1.1866506266785484,0.5718168188779694,-0.614833807800579,1.0,-0.614833807800579
264,Albert Vete,42,2,28.0,16,Position 16,-0.2149484144716225,-0.40222274400650765,-0.6171711584781301,1.0,-0.6171711584781301
484,Greg Richards,33,2,0.0,16,Position 16,-0.36419890286792794,-0.33294750073712476,-0.6971464036050528,0.9082951062292475,-0.6332146667197892
823,George Flanagan,37,1,228.0,1,Position 1,-0.3490710152123734,-0.32092916998252213,-0.6700001851948956,0.9617692030835673,-0.6443855441807372
452,Adam O'Brien,67,1,44.0,9,Position 9,-0.27455414619747137,-0.38950945979360224,-0.6640636059910736,1.0,-0.6640636059910736
157,Sam Hall,74,1,12.0,16,Position 16,-0.27838749264552093,-0.39318064048775564,-0.6715681331332766,1.0,-0.6715681331332766
523,Ryan Lannon,54,2,8.0,11,Position 11,-0.1672545733988613,-0.5079255181202017,-0.675180091519063,1.0,-0.675180091519063
431,Joey Lussick,94,2,104.0,17,Position 17,0.20393230589002542,-0.8905908456547234,-0.6866585397646979,1.0,-0.6866585397646979
105,Iliess Macani,16,1,20.0,5,Position 5,-0.18320010735687134,-0.9150033748091317,-1.0982034821660032,0.6324555320336759,-0.6945648675945351
681,Antoni Maria,23,2,0.0,16,Position 16,0.09903632381348058,-1.0244775167731788,-0.9254411929596982,0.758287544405155,-0.7017505297007868
319,Lewis Bienek,23,3,12.0,16,Position 16,0.1953529849798167,-1.1256761845729966,-0.9303231995931799,0.758287544405155,-0.7054524945226592
732,Tommy Lee,13,1,4.0,9,Position 9,-0.33711342780884845,-0.9049867427937328,-1.2421001706025812,0.570087712549569,-0.708106045016255
158,George Lawler,156,2,56.0,13,Position 13,0.5917777695031923,-1.300591764931535,-0.7088139954283428,1.0,-0.7088139954283428
102,Will Lovell,44,1,8.0,11,Position 11,-0.8647008085648347,0.15495869525382466,-0.70974211331101,1.0,-0.70974211331101
425,Jorge Taufua,13,1,4.0,5,Position 5,-1.4473833405465542,0.20109932462647775,-1.2462840159200763,0.570087712549569,-0.7104912038229669
135,Sam Stone,74,3,80.0,12,Position 12,-1.1040096767598329,0.39318065829387394,-0.7108290184659589,1.0,-0.7108290184659589
440,Luke Thomas,40,2,8.0,16,Position 16,-0.07652566749219039,-0.6397001135811433,-0.7162257810733337,1.0,-0.7162257810733337
143,Chris Hankinson,108,4,298.0,4,Position 4,0.27559870107889034,-1.0022427145890416,-0.7266440135101513,1.0,-0.7266440135101513
500,Joseph Paulo,43,2,8.0,18,Position 18,-0.6402382089195247,-0.09504364328739666,-0.7352818522069213,1.0,-0.7352818522069213
511,Josh Simm,27,4,36.0,2,Position 2,-0.31628685620119334,-0.5820113891385114,-0.8982982453397047,0.8215838362577492,-0.7380273185097994
510,Cheyse Blair,51,1,40.0,4,Position 4,-0.1343111204802831,-0.6046595291486645,-0.7389706496289477,1.0,-0.7389706496289477
195,Alrix Da Costa,118,1,36.0,9,Position 9,-0.5136932547530291,-0.24205262869796534,-0.7557458834509945,1.0,-0.7557458834509945
85,Ben Davies,65,3,50.0,14,Position 14,-0.5467366133246739,-0.21890047477582317,-0.7656370881004971,1.0,-0.7656370881004971
727,Mark Minichiello,24,1,8.0,12,Position 12,-0.3358831207136915,-0.6604972195139236,-0.996380340227615,0.7745966692414834,-0.7717928928380066
354,Reimis Smith,22,1,32.0,4,Position 4,-0.8632355208578405,-0.1780964836430709,-1.0413320045009113,0.7416198487095663,-0.7722724836343953
716,Matthew Cook,22,1,12.0,16,Position 16,0.022392591235332517,-1.0876017668947873,-1.0652091756594548,0.7416198487095663,-0.7899802676966068
459,Oliver Pratt,37,1,76.0,4,Position 4,-0.5452481779433109,-0.30217614985299146,-0.8474243277963024,0.9617692030835673,-0.8150266204182774
299,Ben Reynolds,46,5,242.0,6,Position 6,0.4796876327348459,-1.295933253312109,-0.8162456205772632,1.0,-0.8162456205772632
840,Toby Warren,15,1,0.0,3,Position 3,-0.17287639266019209,-1.175297853012209,-1.348174245672401,0.6123724356957945,-0.8255847465647487
26,Matt Parcell,126,2,140.0,9,Position 9,-0.08321965362952077,-0.7434415534405647,-0.8266612070700855,1.0,-0.8266612070700855
67,Fenton Rogers,49,2,8.0,16,Position 16,-0.3207497068981166,-0.5125951638543007,-0.8333448707524174,1.0,-0.8333448707524174
54,Matt Moylan,24,1,122.0,1,Position 1,-1.0686511585149705,-0.024095378147477472,-1.092746536662448,0.7745966692414834,-0.8464378276238987
472,James Greenwood,22,2,8.0,11,Position 11,-1.573802180549206,0.4316772254216248,-1.1421249551275812,0.7416198487095663,-0.8470225364291369
390,Matty Ashurst,93,1,76.0,12,Position 12,-0.8181571483863742,-0.04445819609589079,-0.862615344482265,1.0,-0.862615344482265
673,Tevita Satae,20,1,8.0,16,Position 16,-0.20511589308702025,-1.0308691830411325,-1.2359850761281528,0.7071067811865476,-0.873973428775588
4,Darnell McIntosh,143,4,286.0,2,Position 2,-0.25184019058004864,-0.6340522463392745,-0.8858924369193231,1.0,-0.8858924369193231
172,Mike Cooper,94,2,32.0,10,Position 10,-1.271108553404488,0.37934033154032637,-0.8917682218641616,1.0,-0.8917682218641616
414,Mahe Fonua,70,2,76.0,4,Position 4,-0.3731487693770595,-0.5349017217915476,-0.9080504911686071,1.0,-0.9080504911686071
739,Bryson Goodwin,24,1,32.0,4,Position 4,-1.2524429751059472,0.07768904016596034,-1.1747539349399867,0.7745966692414834,-0.90996048518284
10,Jordan Lane,155,2,68.0,11,Position 11,-0.8279153724335188,-0.08853324091189396,-0.9164486133454127,1.0,-0.9164486133454127
303,Logan Moy,45,1,24.0,1,Position 1,-0.3492182729469304,-0.6005587637661808,-0.9497770367131112,1.0,-0.9497770367131112
206,Paul Vaughan,91,2,56.0,10,Position 10,-0.6037997548685434,-0.36120723544584077,-0.9650069903143842,1.0,-0.9650069903143842
448,Mitieli Vulikijapani,22,1,28.0,3,Position 3,-1.1043141420057012,-0.20414992314768915,-1.3084640651533903,0.7416198487095663,-0.9703829220409614
693,Weller Hauraki,37,1,20.0,12,Position 12,-0.4101926528565312,-0.6007094200742689,-1.0109020729308,0.9617692030835673,-0.9722544810781818
589,Nathaniel Peteru,46,4,12.0,16,Position 16,0.8658615870052145,-1.8394023179499535,-0.9735407309447389,1.0,-0.9735407309447389
634,Callum McLelland,13,1,4.0,7,Position 7,-0.6074590218806064,-1.109821236773529,-1.7172802586541354,0.570087712549569,-0.9790003744626683
63,Sebastine Ikahihifo,99,2,12.0,16,Position 16,-0.2951451725254299,-0.6944810508367172,-0.9896262233621471,1.0,-0.9896262233621471
493,Junior Vaivai,18,2,16.0,4,Position 4,0.0901220459373406,-1.5756022428273722,-1.4854801968900315,0.6708203932499369,-0.9964904098427647
33,George King,159,3,20.0,10,Position 10,-0.6069658686926004,-0.39354585491236427,-1.0005117236049648,1.0,-1.0005117236049648
602,Jacques O'Neill,28,1,12.0,17,Position 17,-1.1455119703177925,-0.05985338569439139,-1.205365356012184,0.8366600265340756,-1.0084810107444093
432,Ellis Longstaff,34,3,32.0,18,Position 18,0.15445587901920718,-1.2488491787241998,-1.0943932997049926,0.9219544457292888,-1.0089807680393639
58,Esan Marsters,71,3,56.0,4,Position 4,-0.7716228069982094,-0.24063839247848445,-1.012261199476694,1.0,-1.012261199476694
412,Gareth Widdop,66,2,238.0,7,Position 7,-0.6655987641424018,-0.3521945564283155,-1.0177933205707173,1.0,-1.0177933205707173
358,George Whitby,24,1,64.0,15,Position 15,-0.46382609580287454,-0.8523783631665359,-1.3162044589694104,0.7745966692414834,-1.019527589958494
232,Matty Laidlaw,46,1,0.0,16,Position 16,0.16075950927174817,-1.1845259633750815,-1.0237664541033333,1.0,-1.0237664541033333
93,Rob Butler,92,5,12.0,16,Position 16,1.0909615812629785,-2.1217518649092373,-1.0307902836462588,1.0,-1.0307902836462588
486,Elijah Taylor,39,1,4.0,13,Position 13,-0.45465736567045795,-0.5974228212012112,-1.0520801868716692,0.9874208829065749,-1.0388459470093379
247,Alex Mellor,161,3,112.0,12,Position 12,-0.8048198625051222,-0.23421667316682798,-1.0390365356719502,1.0,-1.0390365356719502
754,Taulima Tautai,12,1,0.0,16,Position 16,-1.1395809052744048,-0.7637399734780919,-1.9033208787524967,0.5477225575051661,-1.0424917794632975
348,Fletcher Rooney,16,1,16.0,1,Position 1,-0.6753316607852697,-1.033335206379938,-1.7086668671652077,0.6324555320336759,-1.0806558125412855
397,Joe Wardle,39,2,32.0,12,Position 12,-0.9226025687332393,-0.18358861226246853,-1.106191180995708,0.9874208829065749,-1.0922762726022488
399,Rhys Williams,80,2,120.0,5,Position 5,-0.867886196775284,-0.2556604688576066,-1.1235466656328907,1.0,-1.1235466656328907
524,Kyle Amor,69,2,12.0,16,Position 16,-0.11054417589345739,-1.0252631621630695,-1.1358073380565268,1.0,-1.1358073380565268
548,Mathieu Jussaume,32,1,64.0,11,Position 11,-0.6048762825091792,-0.6739663136211721,-1.2788425961303513,0.8944271909999159,-1.14383159098791
334,Harvey Wilson,46,2,16.0,18,Position 18,-0.35454961541977176,-0.7985242816747673,-1.1530738970945391,1.0,-1.1530738970945391
146,Sam Wood,117,4,116.0,3,Position 3,-1.22521275766782,0.0688046795300364,-1.1564080781377837,1.0,-1.1564080781377837
250,Moses Mbye,58,1,25.0,15,Position 15,-1.2466913676062235,0.05219853372603152,-1.194492833880192,1.0,-1.194492833880192
731,Craig Hall,27,1,90.0,1,Position 1,-0.6540946626766279,-0.7998017108287896,-1.4538963735054176,0.8215838362577492,-1.1944977600658104
253,Tom Holroyd,93,1,48.0,16,Position 16,-0.650425772459257,-0.5478366169465146,-1.1982623894057718,1.0,-1.1982623894057718
41,Lachlan Lam,107,1,96.0,7,Position 7,-1.2244547098849583,0.02397847334759847,-1.2004762365373598,1.0,-1.2004762365373598
816,Jacob Gagai,47,1,84.0,4,Position 4,-0.738650436245692,-0.4690872103906449,-1.207737646636337,1.0,-1.207737646636337
1,Tex Hoy,55,2,100.0,1,Position 1,-0.09162883358244298,-1.1281189976497201,-1.219747831232163,1.0,-1.219747831232163
138,Jack Ormondroyd,115,2,24.0,8,Position 8,-0.7794336381900039,-0.45485528952590526,-1.2342889277159093,1.0,-1.2342889277159093
122,Cameron Smith,160,1,90.0,13,Position 13,-0.9342731227897585,-0.3060238119549782,-1.2402969347447366,1.0,-1.2402969347447366
314,Jack Sinfield,51,2,84.0,7,Position 7,-1.4014057304919785,0.15728277734422094,-1.2441229531477576,1.0,-1.2441229531477576
688,Kieran Buchanan,26,2,16.0,4,Position 4,-0.4021643082787705,-1.142544724084272,-1.5447090323630426,0.806225774829855,-1.2453842365035697
580,Kevin Brown,17,1,22.0,7,Position 7,-1.7146997953561762,-0.20688627014669903,-1.9215860655028751,0.6519202405202649,-1.2527208500030238
498,Maxime Puech,17,1,0.0,16,Position 16,-1.1516899834215242,-0.8154868682648962,-1.9671768516864203,0.6519202405202649,-1.2824424062973085
224,Fouad Yaha,103,2,252.0,5,Position 5,-0.005465386606937822,-1.301281788199458,-1.306747174806396,1.0,-1.306747174806396
98,Sadiq Adebiyi,37,2,16.0,12,Position 12,-0.455403524686371,-0.907068141434417,-1.362471666120788,0.9617692030835673,-1.3103832885489306
208,Ben Currie,184,1,136.0,12,Position 12,-1.2778538121418954,-0.03496305096842759,-1.312816863110323,1.0,-1.312816863110323
124,Matt Frawley,63,2,40.0,7,Position 7,-1.364584957512264,0.05130795019947665,-1.3132770073127873,1.0,-1.3132770073127873
38,Tom Briscoe,165,3,220.0,2,Position 2,-1.4788883810479077,0.16187983820115437,-1.3170085428467533,1.0,-1.3170085428467533
145,Luke Hooley,41,3,82.0,14,Position 14,-0.014936715162192261,-1.3152428485294334,-1.3301795636916256,1.0,-1.3301795636916256
618,Lewis Peachey,13,1,0.0,16,Position 16,-0.46428524401487853,-1.8868609154908609,-2.3511461595057392,0.570087712549569,-1.340359535942331
603,James Gavet,24,1,16.0,16,Position 16,-1.6269628160300402,-0.10358133282629096,-1.7305441488563311,0.7745966692414834,-1.3404737336794519
819,Dan Russell,32,3,4.0,11,Position 11,-0.4766299422325455,-1.0306859434072682,-1.5073158856398137,0.8944271909999159,-1.348184313542369
586,Lewis Tierney,33,2,48.0,2,Position 2,-0.8824181481632265,-0.605519368901285,-1.4879375170645115,0.9082951062292475,-1.3514863651245932
268,Alex Walker,48,2,36.0,1,Position 1,-0.14290010848337706,-1.223513634915078,-1.366413743398455,1.0,-1.366413743398455
657,David Mead,24,1,32.0,3,Position 3,-0.5712859841781013,-1.2066054559335715,-1.7778914401116728,0.7745966692414834,-1.377148787783446
192,Arthur Romano,99,2,80.0,4,Position 4,-1.6426909683634148,0.2600531115588492,-1.3826378568045656,1.0,-1.3826378568045656
542,Ben Crooks,69,1,170.0,3,Position 3,-0.24129504835458732,-1.1516647775031066,-1.3929598258576938,1.0,-1.3929598258576938
491,Rob Mulhern,78,2,8.0,16,Position 16,0.13302908325093274,-1.5278827644811006,-1.394853681230168,1.0,-1.394853681230168
237,Tuimoala Lolohea,177,3,315.0,6,Position 6,-0.8458605440730186,-0.5512296876987294,-1.397090231771748,1.0,-1.397090231771748
149,Jacob Miller,130,2,110.0,6,Position 6,-0.6684702741089682,-0.7403326969228683,-1.4088029710318364,1.0,-1.4088029710318364
675,Kyle Trout,15,1,0.0,16,Position 16,-1.4528102740971927,-0.8682640809670109,-2.3210743550642037,0.6123724356957945,-1.4213619562417117
407,Kane Evans,23,1,4.0,8,Position 8,-0.6328650939782016,-1.245683094789377,-1.8785481887675788,0.758287544405155,-1.424479693107319
103,Sam Davis,35,2,12.0,9,Position 9,-0.7898477439435064,-0.73809043525406,-1.5279381791975664,0.9354143466934853,-1.429255293682125
449,Iain Thornley,32,2,28.0,4,Position 4,-0.30094794651548035,-1.2970866252528015,-1.5980345717682818,0.8944271909999159,-1.4293255731474577
829,Taane Milne,41,1,20.0,3,Position 3,-0.32989344345935373,-1.1031781237409177,-1.4330715672002714,1.0,-1.4330715672002714
554,Lambert Belmas,36,2,4.0,16,Position 16,-1.0522976660490695,-0.4695952913199541,-1.5218929573690236,0.9486832980505138,-1.4437944300766954
